tourney_id,tourney_name,surface,winner_name,winner_age,loser_name,loser_age,score
2015-7290,Estoril,Clay,Richard Gasquet,28.8569472964,Nick Kyrgios,20.0,6-3 6-2
2015-568,St. Petersburg,Hard,Simone Bolelli,29.9520876112,Andrey Rublev,17.9192334018,4-6 6-3 6-1
2015-568,St. Petersburg,Hard,Marcel Granollers,29.4428473648,Thanasi Kokkinakis,19.446954141,6-3 6-3
2015-568,St. Petersburg,Hard,Joao Sousa,26.4777549624,Radu Albot,25.8590006845,3-6 7-5 6-4
2015-568,St. Petersburg,Hard,Andreas Haider Maurer,28.501026694,Daniel Gimeno Traver,30.12183436,7-5 7-6(2)
2015-568,St. Petersburg,Hard,Benjamin Becker,34.264202601,Andrey Golubev,28.167008898,6-4 1-6 6-4
2015-568,St. Petersburg,Hard,Denis Istomin,29.0376454483,Mikhail Kukushkin,27.7371663244,7-6(4) 2-6 6-2
2015-568,St. Petersburg,Hard,Jerzy Janowicz,24.8542094456,Benoit Paire,26.3709787817,6-4 3-0 RET
2015-568,St. Petersburg,Hard,Lucas Pouille,21.5742642026,Ricardas Berankis,25.2511978097,7-6(9) 3-6 7-6(4)
2015-568,St. Petersburg,Hard,Teymuraz Gabashvili,30.3299110198,Yaraslau Shyla,22.546201232,6-2 6-2
2015-568,St. Petersburg,Hard,Tommy Robredo,33.3908281999,Mikhail Youzhny,33.2402464066,6-4 3-6 6-3
2015-568,St. Petersburg,Hard,Marcos Baghdatis,30.2614647502,Ernests Gulbis,27.0581793292,6-4 4-6 6-3
2015-568,St. Petersburg,Hard,Evgeny Donskoy,25.3689253936,Alexandre Sidorenko,27.5893223819,6-2 6-4
2015-568,St. Petersburg,Hard,Simone Bolelli,29.9520876112,Tomas Berdych,30.0095824778,7-6(5) 6-4
2015-568,St. Petersburg,Hard,Joao Sousa,26.4777549624,Marcel Granollers,29.4428473648,6-3 6-3
2015-568,St. Petersburg,Hard,Dominic Thiem,22.0479123888,Andreas Haider Maurer,28.501026694,6-2 7-6(2)
2015-568,St. Petersburg,Hard,Denis Istomin,29.0376454483,Benjamin Becker,34.264202601,2-6 7-6(5) 6-4
2015-568,St. Petersburg,Hard,Lucas Pouille,21.5742642026,Jerzy Janowicz,24.8542094456,7-6(8) 7-6(1)
2015-568,St. Petersburg,Hard,Roberto Bautista Agut,27.4360027379,Teymuraz Gabashvili,30.3299110198,6-3 5-7 7-5
2015-568,St. Petersburg,Hard,Tommy Robredo,33.3908281999,Marcos Baghdatis,30.2614647502,7-6(5) 6-1
2015-568,St. Petersburg,Hard,Milos Raonic,24.733744011,Evgeny Donskoy,25.3689253936,6-4 6-4
2015-568,St. Petersburg,Hard,Joao Sousa,26.4777549624,Simone Bolelli,29.9520876112,7-6(7) 7-6(1)
2015-568,St. Petersburg,Hard,Dominic Thiem,22.0479123888,Denis Istomin,29.0376454483,6-2 7-5
2015-568,St. Petersburg,Hard,Roberto Bautista Agut,27.4360027379,Lucas Pouille,21.5742642026,6-2 6-3
2015-568,St. Petersburg,Hard,Milos Raonic,24.733744011,Tommy Robredo,33.3908281999,6-1 6-2
2015-568,St. Petersburg,Hard,Joao Sousa,26.4777549624,Dominic Thiem,22.0479123888,6-4 7-6(5)
2015-568,St. Petersburg,Hard,Milos Raonic,24.733744011,Roberto Bautista Agut,27.4360027379,6-2 7-6(2)
2015-568,St. Petersburg,Hard,Milos Raonic,24.733744011,Joao Sousa,26.4777549624,6-3 3-6 6-3
2015-747,Beijing,Hard,Novak Djokovic,28.372347707,Simone Bolelli,29.9904175222,6-1 6-1
2015-747,Beijing,Hard,Ze Zhang,25.2539356605,Denis Istomin,29.0759753593,6-3 1-6 6-3
2015-747,Beijing,Hard,John Millman,26.3080082136,Tommy Robredo,33.4291581109,4-6 6-1 6-0
2015-747,Beijing,Hard,John Isner,30.4421629021,Dominic Thiem,22.0862422998,7-5 6-1
2015-747,Beijing,Hard,David Ferrer,33.5085557837,Thomaz Bellucci,27.7645448323,6-4 6-3
2015-747,Beijing,Hard,Lukas Rosol,30.1984941821,Aljaz Bedene,26.2149212868,1-6 7-6(6) 6-3
2015-747,Beijing,Hard,Yen Hsun Lu,32.1423682409,Adrian Mannarino,27.266255989,6-3 6-2
2015-747,Beijing,Hard,Viktor Troicki,29.6481861739,Milos Raonic,24.772073922,6-4 6-4
2015-747,Beijing,Hard,Andreas Haider Maurer,28.5393566051,Jo Wilfried Tsonga,30.4668035592,7-6(4) 6-2
2015-747,Beijing,Hard,Jack Sock,23.0280629706,Teymuraz Gabashvili,30.3682409309,6-4 6-3
2015-747,Beijing,Hard,Vasek Pospisil,25.2840520192,Victor Estrella,35.1731690623,4-6 7-5 6-0
2015-747,Beijing,Hard,Rafael Nadal,29.3388090349,Di Wu,24.0574948665,6-4 6-4
2015-747,Beijing,Hard,David Goffin,24.8268309377,Andreas Seppi,31.6194387406,6-2 6-3
2015-747,Beijing,Hard,Fabio Fognini,28.3668720055,Martin Klizan,26.2340862423,6-2 6-1
2015-747,Beijing,Hard,Ivo Karlovic,36.5995893224,Guillermo Garcia Lopez,32.3367556468,7-5 7-6(1)
2015-747,Beijing,Hard,Pablo Cuevas,29.7577002053,Tomas Berdych,30.0479123888,6-4 6-4
2015-747,Beijing,Hard,Novak Djokovic,28.372347707,Ze Zhang,25.2539356605,6-2 6-1
2015-747,Beijing,Hard,John Isner,30.4421629021,John Millman,26.3080082136,4-6 7-6(5) 6-4
2015-747,Beijing,Hard,David Ferrer,33.5085557837,Lukas Rosol,30.1984941821,7-6(5) 6-2
2015-747,Beijing,Hard,Yen Hsun Lu,32.1423682409,Viktor Troicki,29.6481861739,6-4 7-5
2015-747,Beijing,Hard,Jack Sock,23.0280629706,Andreas Haider Maurer,28.5393566051,6-3 6-1
2015-747,Beijing,Hard,Rafael Nadal,29.3388090349,Vasek Pospisil,25.2840520192,7-6(3) 6-4
2015-747,Beijing,Hard,Fabio Fognini,28.3668720055,David Goffin,24.8268309377,6-2 2-6 6-2
2015-747,Beijing,Hard,Pablo Cuevas,29.7577002053,Ivo Karlovic,36.5995893224,7-6(5) 7-6(7)
2015-747,Beijing,Hard,Novak Djokovic,28.372347707,John Isner,30.4421629021,6-2 6-2
2015-747,Beijing,Hard,David Ferrer,33.5085557837,Yen Hsun Lu,32.1423682409,6-3 6-1
2015-747,Beijing,Hard,Rafael Nadal,29.3388090349,Jack Sock,23.0280629706,3-6 6-4 6-3
2015-747,Beijing,Hard,Fabio Fognini,28.3668720055,Pablo Cuevas,29.7577002053,6-1 2-6 6-2
2015-747,Beijing,Hard,Novak Djokovic,28.372347707,David Ferrer,33.5085557837,6-2 6-3
2015-747,Beijing,Hard,Rafael Nadal,29.3388090349,Fabio Fognini,28.3668720055,7-5 6-3
2015-747,Beijing,Hard,Novak Djokovic,28.372347707,Rafael Nadal,29.3388090349,6-2 6-2
2015-499,Delray Beach,Hard,Kevin Anderson,28.7501711157,John Patrick Smith,25.2019164956,6-3 6-3
2015-499,Delray Beach,Hard,Yen Hsun Lu,31.5099247091,Samuel Groth,27.3292265572,6-7(6) 7-6(5) 6-4
2015-499,Delray Beach,Hard,Denis Kudla,22.4996577687,Lukas Lacko,27.2881587953,6-3 6-4
2015-499,Delray Beach,Hard,Adrian Mannarino,26.6338124572,Eric Quigley,26.045174538,6-4 6-4
2015-499,Delray Beach,Hard,Ivo Karlovic,35.9671457906,Dustin Brown,30.1902806297,6-3 6-7(3) 6-2
2015-499,Delray Beach,Hard,Thanasi Kokkinakis,18.8528405202,Filip Krajinovic,22.970568104,6-2 6-3
2015-499,Delray Beach,Hard,Andrey Rublev,17.325119781,Dudi Sela,29.8699520876,6-4 1-6 6-3
2015-499,Delray Beach,Hard,Steve Johnson,25.1471594798,Mikhail Kukushkin,27.1430527036,6-3 4-1 RET
2015-499,Delray Beach,Hard,Alejandro Gonzalez,26.0232717317,Sam Querrey,27.3620807666,3-6 2-1 RET
2015-499,Delray Beach,Hard,Donald Young,25.568788501,Ivan Dodig,30.12183436,7-5 7-5
2015-499,Delray Beach,Hard,Tim Smyczek,27.1321013005,Stefan Kozlov,17.0403832991,7-5 6-2
2015-499,Delray Beach,Hard,Alexandr Dolgopolov,26.2751540041,Teymuraz Gabashvili,29.735797399,7-6(4) 6-3
2015-499,Delray Beach,Hard,Viktor Troicki,29.015742642,Stephane Robert,34.7515400411,6-7(3) 7-5 6-1
2015-499,Delray Beach,Hard,Bernard Tomic,22.3216974675,Malek Jaziri,31.0746064339,6-3 6-3
2015-499,Delray Beach,Hard,Yoshihito Nishioka,19.3894592745,Igor Sijsling,27.498973306,7-5 6-1
2015-499,Delray Beach,Hard,Marinko Matosevic,29.5249828884,John Isner,29.8097193703,6-4 6-4
2015-499,Delray Beach,Hard,Yen Hsun Lu,31.5099247091,Kevin Anderson,28.7501711157,7-6(6) 6-3
2015-499,Delray Beach,Hard,Adrian Mannarino,26.6338124572,Denis Kudla,22.4996577687,6-2 6-2
2015-499,Delray Beach,Hard,Ivo Karlovic,35.9671457906,Thanasi Kokkinakis,18.8528405202,7-6(4) 7-6(2)
2015-499,Delray Beach,Hard,Steve Johnson,25.1471594798,Andrey Rublev,17.325119781,6-3 6-3
2015-499,Delray Beach,Hard,Donald Young,25.568788501,Alejandro Gonzalez,26.0232717317,6-3 6-2
2015-499,Delray Beach,Hard,Alexandr Dolgopolov,26.2751540041,Tim Smyczek,27.1321013005,6-2 6-4
2015-499,Delray Beach,Hard,Bernard Tomic,22.3216974675,Viktor Troicki,29.015742642,6-3 6-7(2) 6-4
2015-499,Delray Beach,Hard,Yoshihito Nishioka,19.3894592745,Marinko Matosevic,29.5249828884,6-1 6-3
2015-499,Delray Beach,Hard,Adrian Mannarino,26.6338124572,Yen Hsun Lu,31.5099247091,3-6 6-1 6-1
2015-499,Delray Beach,Hard,Ivo Karlovic,35.9671457906,Steve Johnson,25.1471594798,6-2 7-6(4)
2015-499,Delray Beach,Hard,Donald Young,25.568788501,Alexandr Dolgopolov,26.2751540041,2-6 6-3 6-4
2015-499,Delray Beach,Hard,Bernard Tomic,22.3216974675,Yoshihito Nishioka,19.3894592745,6-3 6-1
2015-499,Delray Beach,Hard,Ivo Karlovic,35.9671457906,Adrian Mannarino,26.6338124572,6-3 6-4
2015-499,Delray Beach,Hard,Donald Young,25.568788501,Bernard Tomic,22.3216974675,4-6 6-4 6-2
2015-499,Delray Beach,Hard,Ivo Karlovic,35.9671457906,Donald Young,25.568788501,6-3 6-3
2015-328,Basel,Hard,Roger Federer,34.2149212868,Mikhail Kukushkin,27.832991102,6-1 6-2
2015-328,Basel,Hard,Philipp Kohlschreiber,32.0273785079,Jerzy Janowicz,24.9500342231,6-4 3-6 6-3
2015-328,Basel,Hard,Adrian Mannarino,27.3237508556,Viktor Troicki,29.7056810404,4-6 7-5 7-6(3)
2015-328,Basel,Hard,David Goffin,24.8843258042,Andreas Seppi,31.6769336071,3-6 6-4 6-4
2015-328,Basel,Hard,Kevin Anderson,29.440109514,Borna Coric,18.945927447,6-3 6-2
2015-328,Basel,Hard,Donald Young,26.2587268994,Henri Laaksonen,23.5701574264,6-2 3-6 6-4
2015-328,Basel,Hard,Jack Sock,23.0855578371,Denis Kudla,23.189596167,6-4 6-2
2015-328,Basel,Hard,John Isner,30.4996577687,Ernests Gulbis,27.1540041068,6-3 6-4
2015-328,Basel,Hard,Marin Cilic,27.0746064339,Marco Chiudinelli,34.1245722108,6-3 7-6(3)
2015-328,Basel,Hard,Teymuraz Gabashvili,30.4257357974,Leonardo Mayer,28.4490075291,7-5 4-6 6-4
2015-328,Basel,Hard,Grigor Dimitrov,24.4462696783,Sergiy Stakhovsky,29.8015058179,6-3 6-4
2015-328,Basel,Hard,Rafael Nadal,29.3963039014,Lukas Rosol,30.2559890486,1-6 7-5 7-6(4)
2015-328,Basel,Hard,Richard Gasquet,29.3552361396,Jiri Vesely,22.2943189596,6-3 6-7(2) 6-4
2015-328,Basel,Hard,Dominic Thiem,22.1437371663,Robin Haase,28.5557837098,0-6 7-6(5) 7-5
2015-328,Basel,Hard,Dusan Lajovic,25.3223819302,Alexandr Dolgopolov,26.9650924025,6-4 2-0 RET
2015-328,Basel,Hard,Ivo Karlovic,36.6570841889,Stanislas Wawrinka,30.5790554415,3-6 7-6(2) 6-4
2015-328,Basel,Hard,Roger Federer,34.2149212868,Philipp Kohlschreiber,32.0273785079,6-4 4-6 6-4
2015-328,Basel,Hard,David Goffin,24.8843258042,Adrian Mannarino,27.3237508556,6-4 6-3
2015-328,Basel,Hard,Donald Young,26.2587268994,Kevin Anderson,29.440109514,6-2 7-6(6)
2015-328,Basel,Hard,Jack Sock,23.0855578371,John Isner,30.4996577687,7-6(5) 6-3
2015-328,Basel,Hard,Marin Cilic,27.0746064339,Teymuraz Gabashvili,30.4257357974,6-3 6-1
2015-328,Basel,Hard,Rafael Nadal,29.3963039014,Grigor Dimitrov,24.4462696783,6-4 4-6 6-3
2015-328,Basel,Hard,Richard Gasquet,29.3552361396,Dominic Thiem,22.1437371663,7-6(1) 6-4
2015-328,Basel,Hard,Ivo Karlovic,36.6570841889,Dusan Lajovic,25.3223819302,7-6(4) 7-5
2015-328,Basel,Hard,Roger Federer,34.2149212868,David Goffin,24.8843258042,6-3 3-6 6-1
2015-328,Basel,Hard,Jack Sock,23.0855578371,Donald Young,26.2587268994,5-7 6-4 6-2
2015-328,Basel,Hard,Rafael Nadal,29.3963039014,Marin Cilic,27.0746064339,4-6 6-3 6-3
2015-328,Basel,Hard,Richard Gasquet,29.3552361396,Ivo Karlovic,36.6570841889,6-4 6-7(2) 7-6(6)
2015-328,Basel,Hard,Roger Federer,34.2149212868,Jack Sock,23.0855578371,6-3 6-4
2015-328,Basel,Hard,Rafael Nadal,29.3963039014,Richard Gasquet,29.3552361396,6-4 7-6(7)
2015-328,Basel,Hard,Roger Federer,34.2149212868,Rafael Nadal,29.3963039014,6-3 5-7 6-3
2015-520,Roland Garros,Clay,Novak Djokovic,28.0082135524,Jarkko Nieminen,33.8370978782,6-2 7-5 6-2
2015-520,Roland Garros,Clay,Gilles Muller,32.0438056126,Paolo Lorenzi,33.440109514,4-6 4-6 7-6(1) 7-6(5) 6-4
2015-520,Roland Garros,Clay,Thanasi Kokkinakis,19.1211498973,Nikoloz Basilashvili,23.2498288843,3-6 6-4 7-6(4) 6-2
2015-520,Roland Garros,Clay,Bernard Tomic,22.5900068446,Luca Vanni,29.9712525667,6-3 3-6 6-3 6-4
2015-520,Roland Garros,Clay,Richard Gasquet,28.9336071184,Germain Gigounon,26.0944558522,6-3 6-4 6-0
2015-520,Roland Garros,Clay,Carlos Berlocq,32.3039014374,Illya Marchenko,27.7097878166,4-6 3-6 6-3 7-5 6-2
2015-520,Roland Garros,Clay,Yen Hsun Lu,31.7782340862,Blaz Kavcic,28.2217659138,6-7(4) 6-1 6-1 7-5
2015-520,Roland Garros,Clay,Kevin Anderson,29.0184804928,Tim Smyczek,27.4004106776,6-4 6-4 6-2
2015-520,Roland Garros,Clay,Jack Sock,22.6639288159,Grigor Dimitrov,24.0246406571,7-6(7) 6-2 6-3
2015-520,Roland Garros,Clay,Pablo Carreno Busta,23.8685831622,Victor Estrella,34.8090349076,6-3 6-1 6-0
2015-520,Roland Garros,Clay,Borna Coric,18.5242984257,Sam Querrey,27.6303901437,7-6(8) 6-3 0-6 6-3
2015-520,Roland Garros,Clay,Tommy Robredo,33.0650239562,Andrey Golubev,27.8412046543,3-6 6-1 7-5 6-3
2015-520,Roland Garros,Clay,Jurgen Melzer,34.006844627,Adrian Mannarino,26.9021218344,7-6(5) 6-3 7-6(4)
2015-520,Roland Garros,Clay,Andrey Kuznetsov,24.2518822724,Malek Jaziri,31.3429158111,6-3 6-2 6-4
2015-520,Roland Garros,Clay,Nicolas Almagro,29.7577002053,Alexandr Dolgopolov,26.5434633812,6-3 2-6 6-4 7-6(6)
2015-520,Roland Garros,Clay,Rafael Nadal,28.9746748802,Quentin Halys,18.5763175907,6-3 6-3 6-4
2015-520,Roland Garros,Clay,Andy Murray,28.0273785079,Facundo Arguello,22.803559206,6-3 6-3 6-1
2015-520,Roland Garros,Clay,Joao Sousa,26.1519507187,Vasek Pospisil,24.9199178645,6-3 7-6(5) 6-1
2015-520,Roland Garros,Clay,Kyle Edmund,20.3750855578,Stephane Robert,35.0198494182,2-6 6-4 6-3 5-7 6-2
2015-520,Roland Garros,Clay,Nick Kyrgios,20.076659822,Denis Istomin,28.7118412047,6-3 6-4 6-3
2015-520,Roland Garros,Clay,David Goffin,24.462696783,Filip Krajinovic,23.2388774812,3-6 6-2 7-6(3) 6-1
2015-520,Roland Garros,Clay,Santiago Giraldo,27.4907597536,Donald Young,25.8370978782,6-4 7-5 6-3
2015-520,Roland Garros,Clay,Jeremy Chardy,28.2792607803,Michael Berrer,34.8966461328,4-6 6-3 6-4 6-4
2015-520,Roland Garros,Clay,John Isner,30.0780287474,Andreas Seppi,31.2553045859,7-5 6-2 6-3
2015-520,Roland Garros,Clay,Marin Cilic,26.6529774127,Robin Haase,28.1341546886,6-2 6-4 6-2
2015-520,Roland Garros,Clay,Andrea Arnaboldi,27.40862423,James Duckworth,23.3401779603,4-6 6-7(5) 7-6(4) 7-6(2) 6-0
2015-520,Roland Garros,Clay,Jerzy Janowicz,24.5284052019,Maxime Hamou,19.961670089,6-7(4) 6-3 6-4 6-4
2015-520,Roland Garros,Clay,Leonardo Mayer,28.0273785079,Jiri Vesely,21.8726899384,3-6 7-6(6) 6-3 5-7 6-2
2015-520,Roland Garros,Clay,Viktor Troicki,29.2840520192,Jan Lennard Struff,25.0814510609,6-2 6-1 6-7(3) 6-1
2015-520,Roland Garros,Clay,Simone Bolelli,29.6262833676,Steve Darcis,31.1978097194,6-3 6-4 6-3
2015-520,Roland Garros,Clay,Daniel Gimeno Traver,29.7960301164,Joao Souza,26.9924709103,7-6(5) 6-4 6-4
2015-520,Roland Garros,Clay,David Ferrer,33.144421629,Lukas Lacko,27.5564681725,6-1 6-3 6-1
2015-520,Roland Garros,Clay,Kei Nishikori,25.401779603,Paul Henri Mathieu,33.363449692,6-3 7-5 6-1
2015-520,Roland Garros,Clay,Thomaz Bellucci,27.4004106776,Marinko Matosevic,29.7932922656,6-1 6-2 6-4
2015-520,Roland Garros,Clay,Benjamin Becker,33.9383983573,Ruben Bemelmans,27.3593429158,6-3 6-7(5) 2-6 7-6(4) 6-2
2015-520,Roland Garros,Clay,Fernando Verdasco,31.523613963,Taro Daniel,22.3216974675,6-3 6-4 6-2
2015-520,Roland Garros,Clay,Roberto Bautista Agut,27.1101984942,Florian Mayer,31.6358658453,6-3 6-1 6-3
2015-520,Roland Garros,Clay,Lukas Rosol,29.8343600274,Elias Ymer,19.1211498973,6-2 7-6(7) 6-3
2015-520,Roland Garros,Clay,Juan Monaco,31.1540041068,Federico Delbonis,24.6351813826,6-7(4) 6-2 6-1 6-7(6) 6-2
2015-520,Roland Garros,Clay,Teymuraz Gabashvili,30.0041067762,Feliciano Lopez,33.6755646817,6-3 7-6(9) 6-3
2015-520,Roland Garros,Clay,Jo Wilfried Tsonga,30.1026694045,Christian Lindell,23.5099247091,6-1 6-2 6-2
2015-520,Roland Garros,Clay,Dudi Sela,30.1382614648,Mikhail Kukushkin,27.4113620808,7-6(5) 6-3 7-6(4)
2015-520,Roland Garros,Clay,Pablo Andujar,29.3333333333,Albert Ramos,27.3511293634,6-2 6-4 7-6(3)
2015-520,Roland Garros,Clay,Philipp Kohlschreiber,31.6057494867,Go Soeda,30.7159479808,6-1 6-0 6-2
2015-520,Roland Garros,Clay,Fabio Fognini,28.0027378508,Tatsuma Ito,27.0171115674,6-3 6-2 6-2
2015-520,Roland Garros,Clay,Benoit Paire,26.045174538,Gastao Elias,24.4982888433,5-7 6-3 4-6 6-4 6-2
2015-520,Roland Garros,Clay,Radek Stepanek,36.4900752909,Ivan Dodig,30.3901437372,5-7 6-3 6-4 6-1
2015-520,Roland Garros,Clay,Tomas Berdych,29.6837782341,Yoshihito Nishioka,19.6577686516,6-0 7-5 6-3
2015-520,Roland Garros,Clay,Stanislas Wawrinka,30.1574264203,Marsel Ilhan,27.9534565366,6-3 6-2 6-3
2015-520,Roland Garros,Clay,Dusan Lajovic,24.900752909,Maximo Gonzalez,31.8466803559,6-3 6-3 6-1
2015-520,Roland Garros,Clay,Sergiy Stakhovsky,29.3798767967,Ricardas Berankis,24.9253935661,6-2 7-5 6-1
2015-520,Roland Garros,Clay,Steve Johnson,25.4154688569,Guillermo Garcia Lopez,31.9726214921,6-3 6-3 6-7(1) 3-6 6-3
2015-520,Roland Garros,Clay,Ernests Gulbis,26.7323750856,Igor Sijsling,27.7672826831,6-4 6-4 7-6(3)
2015-520,Roland Garros,Clay,Nicolas Mahut,33.3388090349,Kimmer Coppejans,21.2922655715,6-3 6-4 7-6(4)
2015-520,Roland Garros,Clay,Martin Klizan,25.8699520876,Francis Tiafoe,17.3415468857,6-2 6-1 6-4
2015-520,Roland Garros,Clay,Gilles Simon,30.4065708419,Lucas Pouille,21.2484599589,3-6 6-1 6-2 6-4
2015-520,Roland Garros,Clay,Gael Monfils,28.7282683094,Edouard Roger Vasselin,31.4880219028,6-2 6-7(5) 6-1 7-5
2015-520,Roland Garros,Clay,Diego Sebastian Schwartzman,22.7707049966,Andreas Haider Maurer,28.1752224504,6-3 5-7 6-3 7-6(5)
2015-520,Roland Garros,Clay,Dominic Thiem,21.7221081451,Aljaz Bedene,25.8507871321,6-3 6-4 6-7(6) 6-3
2015-520,Roland Garros,Clay,Pablo Cuevas,29.3935660507,Samuel Groth,27.5975359343,6-7(5) 6-3 6-3 6-3
2015-520,Roland Garros,Clay,Marcos Baghdatis,29.9356605065,Ivo Karlovic,36.2354551677,7-6(5) 6-4 6-4
2015-520,Roland Garros,Clay,Damir Dzumhur,23.0116358658,Mikhail Youzhny,32.9144421629,6-2 6-1 RET
2015-520,Roland Garros,Clay,Marcel Granollers,29.1170431211,Matthias Bachinger,28.1451060917,6-4 6-3 7-6(7)
2015-520,Roland Garros,Clay,Roger Federer,33.7932922656,Alejandro Falla,31.5263518138,6-3 6-3 6-4
2015-520,Roland Garros,Clay,Novak Djokovic,28.0082135524,Gilles Muller,32.0438056126,6-1 6-4 6-4
2015-520,Roland Garros,Clay,Thanasi Kokkinakis,19.1211498973,Bernard Tomic,22.5900068446,3-6 3-6 6-3 6-4 8-6
2015-520,Roland Garros,Clay,Richard Gasquet,28.9336071184,Carlos Berlocq,32.3039014374,3-6 6-3 6-1 4-6 6-1
2015-520,Roland Garros,Clay,Kevin Anderson,29.0184804928,Yen Hsun Lu,31.7782340862,5-7 6-4 6-4 6-4
2015-520,Roland Garros,Clay,Jack Sock,22.6639288159,Pablo Carreno Busta,23.8685831622,6-7(2) 7-6(4) 6-1 7-6(4)
2015-520,Roland Garros,Clay,Borna Coric,18.5242984257,Tommy Robredo,33.0650239562,7-5 3-6 6-2 4-6 6-4
2015-520,Roland Garros,Clay,Andrey Kuznetsov,24.2518822724,Jurgen Melzer,34.006844627,6-1 5-7 7-6(0) 7-5
2015-520,Roland Garros,Clay,Rafael Nadal,28.9746748802,Nicolas Almagro,29.7577002053,6-4 6-3 6-1
2015-520,Roland Garros,Clay,Andy Murray,28.0273785079,Joao Sousa,26.1519507187,6-2 4-6 6-4 6-1
2015-520,Roland Garros,Clay,Nick Kyrgios,20.076659822,Kyle Edmund,20.3750855578, W/O
2015-520,Roland Garros,Clay,David Goffin,24.462696783,Santiago Giraldo,27.4907597536,6-3 4-6 7-5 6-2
2015-520,Roland Garros,Clay,Jeremy Chardy,28.2792607803,John Isner,30.0780287474,6-4 4-6 6-3 6-3
2015-520,Roland Garros,Clay,Marin Cilic,26.6529774127,Andrea Arnaboldi,27.40862423,7-6(3) 6-1 6-1
2015-520,Roland Garros,Clay,Leonardo Mayer,28.0273785079,Jerzy Janowicz,24.5284052019,6-4 6-4 6-7(1) 6-1
2015-520,Roland Garros,Clay,Simone Bolelli,29.6262833676,Viktor Troicki,29.2840520192,6-2 6-4 6-3
2015-520,Roland Garros,Clay,David Ferrer,33.144421629,Daniel Gimeno Traver,29.7960301164,6-3 6-2 6-1
2015-520,Roland Garros,Clay,Kei Nishikori,25.401779603,Thomaz Bellucci,27.4004106776,7-5 6-4 6-4
2015-520,Roland Garros,Clay,Benjamin Becker,33.9383983573,Fernando Verdasco,31.523613963,6-4 0-6 1-6 7-5 10-8
2015-520,Roland Garros,Clay,Lukas Rosol,29.8343600274,Roberto Bautista Agut,27.1101984942,6-4 6-2 6-2
2015-520,Roland Garros,Clay,Teymuraz Gabashvili,30.0041067762,Juan Monaco,31.1540041068,6-3 6-4 6-2
2015-520,Roland Garros,Clay,Jo Wilfried Tsonga,30.1026694045,Dudi Sela,30.1382614648,6-4 6-1 6-1
2015-520,Roland Garros,Clay,Pablo Andujar,29.3333333333,Philipp Kohlschreiber,31.6057494867,6-1 7-6(5) 3-6 3-6 6-4
2015-520,Roland Garros,Clay,Benoit Paire,26.045174538,Fabio Fognini,28.0027378508,6-1 6-3 7-5
2015-520,Roland Garros,Clay,Tomas Berdych,29.6837782341,Radek Stepanek,36.4900752909,6-3 6-7(7) 6-3 6-3
2015-520,Roland Garros,Clay,Stanislas Wawrinka,30.1574264203,Dusan Lajovic,24.900752909,6-3 6-4 5-7 6-3
2015-520,Roland Garros,Clay,Steve Johnson,25.4154688569,Sergiy Stakhovsky,29.3798767967,2-6 6-3 7-6(5) 7-6(6)
2015-520,Roland Garros,Clay,Nicolas Mahut,33.3388090349,Ernests Gulbis,26.7323750856,6-3 3-6 7-5 6-3
2015-520,Roland Garros,Clay,Gilles Simon,30.4065708419,Martin Klizan,25.8699520876,7-5 6-2 6-3
2015-520,Roland Garros,Clay,Gael Monfils,28.7282683094,Diego Sebastian Schwartzman,22.7707049966,4-6 6-4 4-6 6-2 6-3
2015-520,Roland Garros,Clay,Pablo Cuevas,29.3935660507,Dominic Thiem,21.7221081451,7-6(7) 7-5 6-7(5) 7-5
2015-520,Roland Garros,Clay,Damir Dzumhur,23.0116358658,Marcos Baghdatis,29.9356605065,6-4 6-3 4-6 6-2
2015-520,Roland Garros,Clay,Roger Federer,33.7932922656,Marcel Granollers,29.1170431211,6-2 7-6(1) 6-3
2015-520,Roland Garros,Clay,Novak Djokovic,28.0082135524,Thanasi Kokkinakis,19.1211498973,6-4 6-4 6-4
2015-520,Roland Garros,Clay,Richard Gasquet,28.9336071184,Kevin Anderson,29.0184804928,4-6 7-6(4) 7-5 6-4
2015-520,Roland Garros,Clay,Jack Sock,22.6639288159,Borna Coric,18.5242984257,6-2 6-1 6-4
2015-520,Roland Garros,Clay,Rafael Nadal,28.9746748802,Andrey Kuznetsov,24.2518822724,6-1 6-3 6-2
2015-520,Roland Garros,Clay,Andy Murray,28.0273785079,Nick Kyrgios,20.076659822,6-4 6-2 6-3
2015-520,Roland Garros,Clay,Jeremy Chardy,28.2792607803,David Goffin,24.462696783,6-3 6-4 6-2
2015-520,Roland Garros,Clay,Marin Cilic,26.6529774127,Leonardo Mayer,28.0273785079,6-3 6-2 6-4
2015-520,Roland Garros,Clay,David Ferrer,33.144421629,Simone Bolelli,29.6262833676,6-3 1-6 5-7 6-0 6-1
2015-520,Roland Garros,Clay,Kei Nishikori,25.401779603,Benjamin Becker,33.9383983573, W/O
2015-520,Roland Garros,Clay,Teymuraz Gabashvili,30.0041067762,Lukas Rosol,29.8343600274,6-4 6-4 6-4
2015-520,Roland Garros,Clay,Jo Wilfried Tsonga,30.1026694045,Pablo Andujar,29.3333333333,7-6(3) 6-4 6-3
2015-520,Roland Garros,Clay,Tomas Berdych,29.6837782341,Benoit Paire,26.045174538,6-1 6-7(5) 6-3 6-4
